
# Curve 0 of 1, 10000 points
# Curve title: "Inputfile using 5:4"
# x y type
 0.874518  0.349532  i
 0.874547  0.349611  i
 0.874577  0.349689  i
 0.874606  0.349767  i
 0.874636  0.349846  i
 0.874665  0.349924  i
 0.874694  0.350002  i
 0.874724  0.350081  i
 0.874753  0.350159  i
 0.874783  0.350238  i
 0.874812  0.350316  i
 0.874842  0.350394  i
 0.874871  0.350473  i
 0.874901  0.350551  i
 0.87493  0.350629  i
 0.87496  0.350708  i
 0.874989  0.350786  i
 0.875019  0.350865  i
 0.875048  0.350943  i
 0.875077  0.351022  i
 0.875107  0.3511  i
 0.875136  0.351178  i
 0.875166  0.351257  i
 0.875195  0.351335  i
 0.875225  0.351414  i
 0.875254  0.351492  i
 0.875284  0.351571  i
 0.875313  0.351649  i
 0.875343  0.351728  i
 0.875372  0.351806  i
 0.875401  0.351885  i
 0.875431  0.351963  i
 0.87546  0.352042  i
 0.87549  0.35212  i
 0.875519  0.352199  i
 0.875549  0.352277  i
 0.875578  0.352356  i
 0.875608  0.352434  i
 0.875637  0.352513  i
 0.875667  0.352591  i
 0.875696  0.35267  i
 0.875726  0.352749  i
 0.875755  0.352827  i
 0.875784  0.352906  i
 0.875814  0.352984  i
 0.875843  0.353063  i
 0.875873  0.353142  i
 0.875902  0.35322  i
 0.875932  0.353299  i
 0.875961  0.353377  i
 0.875991  0.353456  i
 0.87602  0.353535  i
 0.87605  0.353613  i
 0.876079  0.353692  i
 0.876109  0.353771  i
 0.876138  0.353849  i
 0.876167  0.353928  i
 0.876197  0.354007  i
 0.876226  0.354085  i
 0.876256  0.354164  i
 0.876285  0.354243  i
 0.876315  0.354321  i
 0.876344  0.3544  i
 0.876374  0.354479  i
 0.876403  0.354558  i
 0.876433  0.354636  i
 0.876462  0.354715  i
 0.876492  0.354794  i
 0.876521  0.354873  i
 0.87655  0.354952  i
 0.87658  0.35503  i
 0.876609  0.355109  i
 0.876639  0.355188  i
 0.876668  0.355267  i
 0.876698  0.355346  i
 0.876727  0.355425  i
 0.876757  0.355503  i
 0.876786  0.355582  i
 0.876816  0.355661  i
 0.876845  0.35574  i
 0.876875  0.355819  i
 0.876904  0.355898  i
 0.876933  0.355977  i
 0.876963  0.356056  i
 0.876992  0.356135  i
 0.877022  0.356214  i
 0.877051  0.356293  i
 0.877081  0.356372  i
 0.87711  0.356451  i
 0.87714  0.35653  i
 0.877169  0.356609  i
 0.877199  0.356688  i
 0.877228  0.356768  i
 0.877257  0.356847  i
 0.877287  0.356926  i
 0.877316  0.357005  i
 0.877346  0.357084  i
 0.877375  0.357164  i
 0.877405  0.357243  i
 0.877434  0.357322  i
 0.877464  0.357401  i
 0.877493  0.357481  i
 0.877523  0.35756  i
 0.877552  0.357639  i
 0.877582  0.357719  i
 0.877611  0.357798  i
 0.87764  0.357877  i
 0.87767  0.357957  i
 0.877699  0.358036  i
 0.877729  0.358116  i
 0.877758  0.358195  i
 0.877788  0.358275  i
 0.877817  0.358354  i
 0.877847  0.358434  i
 0.877876  0.358513  i
 0.877906  0.358593  i
 0.877935  0.358673  i
 0.877965  0.358752  i
 0.877994  0.358832  i
 0.878023  0.358912  i
 0.878053  0.358991  i
 0.878082  0.359071  i
 0.878112  0.359151  i
 0.878141  0.359231  i
 0.878171  0.35931  i
 0.8782  0.35939  i
 0.87823  0.35947  i
 0.878259  0.35955  i
 0.878289  0.35963  i
 0.878318  0.35971  i
 0.878348  0.35979  i
 0.878377  0.35987  i
 0.878406  0.35995  i
 0.878436  0.36003  i
 0.878465  0.36011  i
 0.878495  0.36019  i
 0.878524  0.36027  i
 0.878554  0.360351  i
 0.878583  0.360431  i
 0.878613  0.360511  i
 0.878642  0.360591  i
 0.878672  0.360672  i
 0.878701  0.360752  i
 0.878731  0.360832  i
 0.87876  0.360913  i
 0.878789  0.360993  i
 0.878819  0.361073  i
 0.878848  0.361154  i
 0.878878  0.361234  i
 0.878907  0.361315  i
 0.878937  0.361396  i
 0.878966  0.361476  i
 0.878996  0.361557  i
 0.879025  0.361637  i
 0.879055  0.361718  i
 0.879084  0.361799  i
 0.879113  0.36188  i
 0.879143  0.36196  i
 0.879172  0.362041  i
 0.879202  0.362122  i
 0.879231  0.362203  i
 0.879261  0.362284  i
 0.87929  0.362365  i
 0.87932  0.362446  i
 0.879349  0.362527  i
 0.879379  0.362608  i
 0.879408  0.362689  i
 0.879438  0.36277  i
 0.879467  0.362852  i
 0.879496  0.362933  i
 0.879526  0.363014  i
 0.879555  0.363096  i
 0.879585  0.363177  i
 0.879614  0.363258  i
 0.879644  0.36334  i
 0.879673  0.363421  i
 0.879703  0.363503  i
 0.879732  0.363584  i
 0.879762  0.363666  i
 0.879791  0.363747  i
 0.879821  0.363829  i
 0.87985  0.363911  i
 0.879879  0.363992  i
 0.879909  0.364074  i
 0.879938  0.364156  i
 0.879968  0.364238  i
 0.879997  0.36432  i
 0.880027  0.364402  i
 0.880056  0.364484  i
 0.880086  0.364566  i
 0.880115  0.364648  i
 0.880145  0.36473  i
 0.880174  0.364812  i
 0.880204  0.364894  i
 0.880233  0.364977  i
 0.880262  0.365059  i
 0.880292  0.365141  i
 0.880321  0.365224  i
 0.880351  0.365306  i
 0.88038  0.365389  i
 0.88041  0.365471  i
 0.880439  0.365554  i
 0.880469  0.365636  i
 0.880498  0.365719  i
 0.880528  0.365802  i
 0.880557  0.365884  i
 0.880587  0.365967  i
 0.880616  0.36605  i
 0.880645  0.366133  i
 0.880675  0.366216  i
 0.880704  0.366299  i
 0.880734  0.366382  i
 0.880763  0.366465  i
 0.880793  0.366548  i
 0.880822  0.366631  i
 0.880852  0.366714  i
 0.880881  0.366798  i
 0.880911  0.366881  i
 0.88094  0.366964  i
 0.880969  0.367048  i
 0.880999  0.367131  i
 0.881028  0.367215  i
 0.881058  0.367298  i
 0.881087  0.367382  i
 0.881117  0.367466  i
 0.881146  0.367549  i
 0.881176  0.367633  i
 0.881205  0.367717  i
 0.881235  0.367801  i
 0.881264  0.367885  i
 0.881294  0.367969  i
 0.881323  0.368053  i
 0.881352  0.368137  i
 0.881382  0.368221  i
 0.881411  0.368305  i
 0.881441  0.368389  i
 0.88147  0.368474  i
 0.8815  0.368558  i
 0.881529  0.368643  i
 0.881559  0.368727  i
 0.881588  0.368812  i
 0.881618  0.368896  i
 0.881647  0.368981  i
 0.881677  0.369065  i
 0.881706  0.36915  i
 0.881735  0.369235  i
 0.881765  0.36932  i
 0.881794  0.369405  i
 0.881824  0.36949  i
 0.881853  0.369575  i
 0.881883  0.36966  i
 0.881912  0.369745  i
 0.881942  0.36983  i
 0.881971  0.369916  i
 0.882001  0.370001  i
 0.88203  0.370086  i
 0.88206  0.370172  i
 0.882089  0.370257  i
 0.882118  0.370343  i
 0.882148  0.370429  i
 0.882177  0.370514  i
 0.882207  0.3706  i
 0.882236  0.370686  i
 0.882266  0.370772  i
 0.882295  0.370858  i
