
# Curve 0 of 1, 10000 points
# Curve title: "Inputfile using 3:6"
# x y type
 5.99597 -2.35363  i
 5.99616 -2.35339  i
 5.99635 -2.35314  i
 5.99654 -2.3529  i
 5.99673 -2.35266  i
 5.99692 -2.35242  i
 5.99711 -2.35217  i
 5.9973 -2.35193  i
 5.99749 -2.35169  i
 5.99768 -2.35144  i
 5.99787 -2.3512  i
 5.99806 -2.35096  i
 5.99825 -2.35071  i
 5.99844 -2.35047  i
 5.99863 -2.35022  i
 5.99882 -2.34998  i
 5.99901 -2.34974  i
 5.9992 -2.34949  i
 5.99939 -2.34925  i
 5.99958 -2.349  i
 5.99977 -2.34876  i
 5.99996 -2.34851  i
 6.00016 -2.34827  i
 6.00035 -2.34802  i
 6.00054 -2.34778  i
 6.00073 -2.34753  i
 6.00092 -2.34729  i
 6.00111 -2.34704  i
 6.0013 -2.3468  i
 6.00149 -2.34655  i
 6.00168 -2.3463  i
 6.00187 -2.34606  i
 6.00206 -2.34581  i
 6.00225 -2.34557  i
 6.00244 -2.34532  i
 6.00263 -2.34507  i
 6.00282 -2.34483  i
 6.00301 -2.34458  i
 6.0032 -2.34433  i
 6.00339 -2.34409  i
 6.00358 -2.34384  i
 6.00377 -2.34359  i
 6.00396 -2.34334  i
 6.00415 -2.3431  i
 6.00434 -2.34285  i
 6.00453 -2.3426  i
 6.00472 -2.34235  i
 6.00491 -2.34211  i
 6.0051 -2.34186  i
 6.00529 -2.34161  i
 6.00548 -2.34136  i
 6.00567 -2.34111  i
 6.00586 -2.34086  i
 6.00605 -2.34062  i
 6.00624 -2.34037  i
 6.00643 -2.34012  i
 6.00662 -2.33987  i
 6.00681 -2.33962  i
 6.007 -2.33937  i
 6.00719 -2.33912  i
 6.00738 -2.33887  i
 6.00757 -2.33862  i
 6.00776 -2.33837  i
 6.00795 -2.33812  i
 6.00814 -2.33787  i
 6.00833 -2.33762  i
 6.00852 -2.33737  i
 6.00871 -2.33712  i
 6.0089 -2.33687  i
 6.00909 -2.33662  i
 6.00928 -2.33637  i
 6.00947 -2.33612  i
 6.00966 -2.33587  i
 6.00985 -2.33562  i
 6.01004 -2.33537  i
 6.01023 -2.33512  i
 6.01042 -2.33487  i
 6.01061 -2.33462  i
 6.0108 -2.33437  i
 6.01099 -2.33411  i
 6.01118 -2.33386  i
 6.01137 -2.33361  i
 6.01156 -2.33336  i
 6.01175 -2.33311  i
 6.01194 -2.33286  i
 6.01213 -2.3326  i
 6.01232 -2.33235  i
 6.01251 -2.3321  i
 6.0127 -2.33185  i
 6.01289 -2.33159  i
 6.01308 -2.33134  i
 6.01327 -2.33109  i
 6.01346 -2.33084  i
 6.01365 -2.33058  i
 6.01384 -2.33033  i
 6.01403 -2.33008  i
 6.01422 -2.32982  i
 6.01441 -2.32957  i
 6.0146 -2.32932  i
 6.01479 -2.32906  i
 6.01498 -2.32881  i
 6.01517 -2.32856  i
 6.01536 -2.3283  i
 6.01555 -2.32805  i
 6.01574 -2.3278  i
 6.01593 -2.32754  i
 6.01612 -2.32729  i
 6.01631 -2.32703  i
 6.0165 -2.32678  i
 6.01669 -2.32653  i
 6.01688 -2.32627  i
 6.01707 -2.32602  i
 6.01726 -2.32576  i
 6.01745 -2.32551  i
 6.01764 -2.32525  i
 6.01783 -2.325  i
 6.01802 -2.32474  i
 6.01821 -2.32449  i
 6.0184 -2.32423  i
 6.01859 -2.32398  i
 6.01878 -2.32372  i
 6.01897 -2.32347  i
 6.01916 -2.32321  i
 6.01935 -2.32295  i
 6.01954 -2.3227  i
 6.01973 -2.32244  i
 6.01992 -2.32219  i
 6.02011 -2.32193  i
 6.0203 -2.32168  i
 6.02049 -2.32142  i
 6.02068 -2.32116  i
 6.02087 -2.32091  i
 6.02106 -2.32065  i
 6.02125 -2.32039  i
 6.02144 -2.32014  i
 6.02163 -2.31988  i
 6.02182 -2.31962  i
 6.02201 -2.31937  i
 6.0222 -2.31911  i
 6.02239 -2.31885  i
 6.02258 -2.3186  i
 6.02277 -2.31834  i
 6.02296 -2.31808  i
 6.02315 -2.31782  i
 6.02334 -2.31757  i
 6.02353 -2.31731  i
 6.02372 -2.31705  i
 6.02391 -2.31679  i
 6.0241 -2.31654  i
 6.02429 -2.31628  i
 6.02448 -2.31602  i
 6.02467 -2.31576  i
 6.02486 -2.3155  i
 6.02505 -2.31525  i
 6.02524 -2.31499  i
 6.02543 -2.31473  i
 6.02562 -2.31447  i
 6.02581 -2.31421  i
 6.026 -2.31395  i
 6.02619 -2.3137  i
 6.02638 -2.31344  i
 6.02657 -2.31318  i
 6.02676 -2.31292  i
 6.02695 -2.31266  i
 6.02714 -2.3124  i
 6.02733 -2.31214  i
 6.02752 -2.31188  i
 6.02771 -2.31162  i
 6.0279 -2.31136  i
 6.02809 -2.3111  i
 6.02828 -2.31085  i
 6.02847 -2.31059  i
 6.02866 -2.31033  i
 6.02885 -2.31007  i
 6.02904 -2.30981  i
 6.02923 -2.30955  i
 6.02942 -2.30929  i
 6.02961 -2.30903  i
 6.0298 -2.30877  i
 6.02999 -2.30851  i
 6.03018 -2.30825  i
 6.03037 -2.30799  i
 6.03056 -2.30773  i
 6.03075 -2.30747  i
 6.03094 -2.30721  i
 6.03113 -2.30695  i
 6.03132 -2.30668  i
 6.03151 -2.30642  i
 6.0317 -2.30616  i
 6.03189 -2.3059  i
 6.03208 -2.30564  i
 6.03227 -2.30538  i
 6.03246 -2.30512  i
 6.03265 -2.30486  i
 6.03284 -2.3046  i
 6.03303 -2.30434  i
 6.03322 -2.30408  i
 6.03341 -2.30381  i
 6.0336 -2.30355  i
 6.03379 -2.30329  i
 6.03398 -2.30303  i
 6.03417 -2.30277  i
 6.03436 -2.30251  i
 6.03455 -2.30225  i
 6.03474 -2.30198  i
 6.03493 -2.30172  i
 6.03512 -2.30146  i
 6.03531 -2.3012  i
 6.0355 -2.30094  i
 6.03569 -2.30067  i
 6.03588 -2.30041  i
 6.03607 -2.30015  i
 6.03626 -2.29989  i
 6.03645 -2.29963  i
 6.03664 -2.29936  i
 6.03683 -2.2991  i
 6.03702 -2.29884  i
 6.03721 -2.29858  i
 6.0374 -2.29831  i
 6.03759 -2.29805  i
 6.03778 -2.29779  i
 6.03797 -2.29753  i
 6.03816 -2.29726  i
 6.03835 -2.297  i
 6.03854 -2.29674  i
 6.03873 -2.29647  i
 6.03892 -2.29621  i
 6.03911 -2.29595  i
 6.0393 -2.29569  i
 6.03949 -2.29542  i
 6.03968 -2.29516  i
 6.03987 -2.2949  i
 6.04006 -2.29463  i
 6.04025 -2.29437  i
 6.04044 -2.29411  i
 6.04063 -2.29384  i
 6.04082 -2.29358  i
 6.04101 -2.29332  i
 6.0412 -2.29305  i
 6.04139 -2.29279  i
 6.04158 -2.29252  i
 6.04177 -2.29226  i
 6.04196 -2.292  i
 6.04215 -2.29173  i
 6.04234 -2.29147  i
 6.04253 -2.29121  i
 6.04272 -2.29094  i
 6.04291 -2.29068  i
 6.0431 -2.29041  i
 6.04329 -2.29015  i
 6.04348 -2.28989  i
 6.04367 -2.28962  i
 6.04386 -2.28936  i
 6.04405 -2.28909  i
 6.04424 -2.28883  i
 6.04443 -2.28856  i
 6.04462 -2.2883  i
 6.04481 -2.28804  i
 6.045 -2.28777  i
 6.04519 -2.28751  i
 6.04538 -2.28724  i
 6.04557 -2.28698  i
 6.04576 -2.28671  i
 6.04595 -2.28645  i
 6.04614 -2.28618  i
 6.04633 -2.28592  i
 6.04652 -2.28565  i
 6.04671 -2.28539  i
 6.0469 -2.28512  i
 6.04709 -2.28486  i
 6.04728 -2.28459  i
 6.04747 -2.28433  i
 6.04766 -2.28406  i
 6.04785 -2.2838  i
 6.04804 -2.28353  i
 6.04823 -2.28327  i
 6.04842 -2.283  i
 6.04861 -2.28274  i
 6.0488 -2.28247  i
 6.04899 -2.28221  i
 6.04918 -2.28194  i
 6.04937 -2.28168  i
 6.04956 -2.28141  i
 6.04975 -2.28115  i
 6.04994 -2.28088  i
 6.05013 -2.28061  i
 6.05032 -2.28035  i
 6.05051 -2.28008  i
 6.0507 -2.27982  i
 6.05089 -2.27955  i
 6.05108 -2.27929  i
 6.05127 -2.27902  i
 6.05146 -2.27876  i
 6.05165 -2.27849  i
 6.05184 -2.27822  i
 6.05203 -2.27796  i
 6.05222 -2.27769  i
 6.05241 -2.27743  i
 6.0526 -2.27716  i
 6.05279 -2.27689  i
 6.05298 -2.27663  i
 6.05317 -2.27636  i
 6.05336 -2.2761  i
 6.05355 -2.27583  i
 6.05374 -2.27556  i
 6.05393 -2.2753  i
 6.05412 -2.27503  i
 6.05431 -2.27476  i
 6.0545 -2.2745  i
 6.05469 -2.27423  i
 6.05488 -2.27396  i
 6.05507 -2.2737  i
 6.05526 -2.27343  i
 6.05545 -2.27317  i
 6.05564 -2.2729  i
 6.05583 -2.27263  i
 6.05602 -2.27237  i
 6.05621 -2.2721  i
 6.0564 -2.27183  i
 6.05659 -2.27156  i
 6.05678 -2.2713  i
 6.05697 -2.27103  i
 6.05716 -2.27076  i
 6.05735 -2.2705  i
 6.05754 -2.27023  i
 6.05773 -2.26996  i
 6.05792 -2.26969  i
 6.05811 -2.26943  i
 6.0583 -2.26916  i
 6.05849 -2.26889  i
 6.05868 -2.26863  i
 6.05887 -2.26836  i
 6.05906 -2.26809  i
 6.05925 -2.26782  i
 6.05944 -2.26755  i
 6.05963 -2.26729  i
 6.05982 -2.26702  i
 6.06001 -2.26675  i
 6.0602 -2.26648  i
 6.06039 -2.26622  i
 6.06058 -2.26595  i
 6.06077 -2.26568  i
 6.06096 -2.26541  i
 6.06115 -2.26514  i
 6.06134 -2.26487  i
 6.06153 -2.26461  i
 6.06172 -2.26434  i
 6.06191 -2.26407  i
 6.0621 -2.2638  i
 6.06229 -2.26353  i
 6.06248 -2.26326  i
 6.06267 -2.263  i
 6.06286 -2.26273  i
 6.06305 -2.26246  i
 6.06324 -2.26219  i
 6.06343 -2.26192  i
 6.06362 -2.26165  i
 6.06381 -2.26138  i
 6.064 -2.26111  i
 6.06419 -2.26084  i
 6.06438 -2.26057  i
 6.06457 -2.2603  i
 6.06476 -2.26004  i
 6.06495 -2.25977  i
 6.06514 -2.2595  i
 6.06533 -2.25923  i
 6.06552 -2.25896  i
 6.06571 -2.25869  i
 6.0659 -2.25842  i
 6.06609 -2.25815  i
 6.06628 -2.25788  i
 6.06647 -2.25761  i
 6.06666 -2.25734  i
 6.06685 -2.25707  i
 6.06704 -2.2568  i
 6.06723 -2.25653  i
 6.06742 -2.25626  i
 6.06761 -2.25599  i
 6.0678 -2.25571  i
 6.06799 -2.25544  i
 6.06818 -2.25517  i
 6.06837 -2.2549  i
 6.06856 -2.25463  i
 6.06875 -2.25436  i
 6.06894 -2.25409  i
 6.06913 -2.25382  i
 6.06932 -2.25355  i
 6.06951 -2.25328  i
 6.0697 -2.253  i
 6.06989 -2.25273  i
 6.07008 -2.25246  i
 6.07027 -2.25219  i
 6.07046 -2.25192  i
 6.07065 -2.25165  i
 6.07084 -2.25137  i
 6.07103 -2.2511  i
 6.07122 -2.25083  i
 6.07141 -2.25056  i
 6.0716 -2.25029  i
 6.07179 -2.25001  i
 6.07198 -2.24974  i
 6.07217 -2.24947  i
 6.07236 -2.2492  i
 6.07255 -2.24892  i
 6.07274 -2.24865  i
 6.07293 -2.24838  i
 6.07312 -2.24811  i
 6.07331 -2.24783  i
 6.0735 -2.24756  i
 6.07369 -2.24729  i
 6.07388 -2.24701  i
 6.07407 -2.24674  i
 6.07426 -2.24647  i
 6.07445 -2.24619  i
 6.07464 -2.24592  i
 6.07483 -2.24565  i
 6.07502 -2.24537  i
 6.07521 -2.2451  i
 6.0754 -2.24482  i
 6.07559 -2.24455  i
 6.07578 -2.24428  i
 6.07597 -2.244  i
 6.07616 -2.24373  i
 6.07635 -2.24345  i
 6.07654 -2.24318  i
 6.07673 -2.2429  i
 6.07692 -2.24263  i
 6.07711 -2.24235  i
 6.0773 -2.24208  i
 6.07749 -2.2418  i
 6.07768 -2.24153  i
 6.07787 -2.24125  i
 6.07806 -2.24098  i
 6.07825 -2.2407  i
 6.07844 -2.24043  i
 6.07863 -2.24015  i
 6.07882 -2.23987  i
 6.07901 -2.2396  i
 6.0792 -2.23932  i
 6.07939 -2.23905  i
 6.07958 -2.23877  i
 6.07977 -2.23849  i
 6.07996 -2.23822  i
 6.08015 -2.23794  i
 6.08034 -2.23767  i
 6.08053 -2.23739  i
 6.08072 -2.23711  i
 6.08091 -2.23683  i
 6.0811 -2.23656  i
 6.08129 -2.23628  i
 6.08148 -2.236  i
 6.08167 -2.23573  i
 6.08186 -2.23545  i
 6.08205 -2.23517  i
 6.08224 -2.23489  i
 6.08243 -2.23462  i
 6.08262 -2.23434  i
 6.08281 -2.23406  i
 6.083 -2.23378  i
 6.08319 -2.2335  i
 6.08338 -2.23322  i
 6.08357 -2.23295  i
 6.08376 -2.23267  i
 6.08395 -2.23239  i
 6.08414 -2.23211  i
 6.08433 -2.23183  i
 6.08452 -2.23155  i
 6.08471 -2.23127  i
 6.0849 -2.23099  i
 6.08509 -2.23071  i
 6.08528 -2.23043  i
 6.08547 -2.23015  i
 6.08566 -2.22987  i
 6.08585 -2.22959  i
 6.08604 -2.22931  i
 6.08623 -2.22903  i
 6.08642 -2.22875  i
 6.08661 -2.22847  i
 6.0868 -2.22819  i
 6.08699 -2.22791  i
 6.08718 -2.22763  i
 6.08737 -2.22735  i
 6.08756 -2.22707  i
 6.08775 -2.22679  i
 6.08794 -2.22651  i
 6.08813 -2.22623  i
 6.08832 -2.22595  i
 6.08851 -2.22566  i
 6.0887 -2.22538  i
 6.08889 -2.2251  i
 6.08908 -2.22482  i
 6.08927 -2.22454  i
 6.08946 -2.22425  i
 6.08965 -2.22397  i
 6.08984 -2.22369  i
 6.09003 -2.22341  i
 6.09022 -2.22312  i
 6.09041 -2.22284  i
 6.0906 -2.22256  i
 6.09079 -2.22227  i
 6.09098 -2.22199  i
 6.09117 -2.22171  i
 6.09136 -2.22142  i
 6.09155 -2.22114  i
 6.09174 -2.22086  i
 6.09193 -2.22057  i
 6.09212 -2.22029  i
 6.09231 -2.22  i
 6.0925 -2.21972  i
 6.09269 -2.21944  i
 6.09288 -2.21915  i
 6.09307 -2.21887  i
 6.09326 -2.21858  i
 6.09345 -2.2183  i
 6.09364 -2.21801  i
 6.09383 -2.21773  i
 6.09402 -2.21744  i
 6.09421 -2.21715  i
 6.0944 -2.21687  i
 6.09459 -2.21658  i
 6.09478 -2.2163  i
 6.09497 -2.21601  i
 6.09516 -2.21572  i
 6.09535 -2.21544  i
 6.09554 -2.21515  i
 6.09573 -2.21486  i
 6.09592 -2.21458  i
 6.09611 -2.21429  i
 6.0963 -2.214  i
 6.09649 -2.21372  i
 6.09668 -2.21343  i
 6.09687 -2.21314  i
 6.09706 -2.21285  i
 6.09725 -2.21256  i
 6.09744 -2.21228  i
 6.09763 -2.21199  i
 6.09782 -2.2117  i
 6.09801 -2.21141  i
 6.0982 -2.21112  i
 6.09839 -2.21083  i
 6.09858 -2.21055  i
 6.09877 -2.21026  i
 6.09896 -2.20997  i
 6.09915 -2.20968  i
 6.09934 -2.20939  i
 6.09953 -2.2091  i
 6.09972 -2.20881  i
 6.09991 -2.20852  i
 6.10011 -2.20823  i
 6.1003 -2.20794  i
 6.10049 -2.20765  i
 6.10068 -2.20736  i
 6.10087 -2.20707  i
 6.10106 -2.20677  i
 6.10125 -2.20648  i
 6.10144 -2.20619  i
 6.10163 -2.2059  i
 6.10182 -2.20561  i
 6.10201 -2.20532  i
 6.1022 -2.20503  i
 6.10239 -2.20473  i
 6.10258 -2.20444  i
 6.10277 -2.20415  i
 6.10296 -2.20386  i
 6.10315 -2.20356  i
 6.10334 -2.20327  i
 6.10353 -2.20298  i
 6.10372 -2.20268  i
 6.10391 -2.20239  i
 6.1041 -2.2021  i
 6.10429 -2.2018  i
 6.10448 -2.20151  i
 6.10467 -2.20122  i
 6.10486 -2.20092  i
 6.10505 -2.20063  i
 6.10524 -2.20033  i
 6.10543 -2.20004  i
 6.10562 -2.19974  i
 6.10581 -2.19945  i
 6.106 -2.19915  i
 6.10619 -2.19886  i
 6.10638 -2.19856  i
 6.10657 -2.19827  i
 6.10676 -2.19797  i
 6.10695 -2.19767  i
 6.10714 -2.19738  i
 6.10733 -2.19708  i
 6.10752 -2.19679  i
 6.10771 -2.19649  i
 6.1079 -2.19619  i
 6.10809 -2.19589  i
 6.10828 -2.1956  i
 6.10847 -2.1953  i
 6.10866 -2.195  i
 6.10885 -2.1947  i
 6.10904 -2.19441  i
 6.10923 -2.19411  i
 6.10942 -2.19381  i
 6.10961 -2.19351  i
 6.1098 -2.19321  i
 6.10999 -2.19291  i
 6.11018 -2.19262  i
 6.11037 -2.19232  i
 6.11056 -2.19202  i
 6.11075 -2.19172  i
 6.11094 -2.19142  i
 6.11113 -2.19112  i
 6.11132 -2.19082  i
 6.11151 -2.19052  i
 6.1117 -2.19022  i
 6.11189 -2.18992  i
 6.11208 -2.18962  i
 6.11227 -2.18931  i
 6.11246 -2.18901  i
 6.11265 -2.18871  i
 6.11284 -2.18841  i
 6.11303 -2.18811  i
 6.11322 -2.18781  i
 6.11341 -2.1875  i
 6.1136 -2.1872  i
 6.11379 -2.1869  i
 6.11398 -2.1866  i
 6.11417 -2.18629  i
 6.11436 -2.18599  i
 6.11455 -2.18569  i
 6.11474 -2.18538  i
 6.11493 -2.18508  i
 6.11512 -2.18478  i
 6.11531 -2.18447  i
 6.1155 -2.18417  i
 6.11569 -2.18386  i
 6.11588 -2.18356  i
 6.11607 -2.18325  i
 6.11626 -2.18295  i
 6.11645 -2.18264  i
 6.11664 -2.18234  i
 6.11683 -2.18203  i
 6.11702 -2.18173  i
 6.11721 -2.18142  i
 6.1174 -2.18112  i
 6.11759 -2.18081  i
 6.11778 -2.1805  i
 6.11797 -2.1802  i
 6.11816 -2.17989  i
 6.11835 -2.17958  i
 6.11854 -2.17927  i
 6.11873 -2.17897  i
 6.11892 -2.17866  i
 6.11911 -2.17835  i
 6.1193 -2.17804  i
 6.11949 -2.17774  i
 6.11968 -2.17743  i
 6.11987 -2.17712  i
 6.12006 -2.17681  i
 6.12025 -2.1765  i
 6.12044 -2.17619  i
 6.12063 -2.17588  i
 6.12082 -2.17557  i
 6.12101 -2.17526  i
 6.1212 -2.17495  i
 6.12139 -2.17464  i
 6.12158 -2.17433  i
 6.12177 -2.17402  i
 6.12196 -2.17371  i
 6.12215 -2.1734  i
 6.12234 -2.17309  i
 6.12253 -2.17277  i
 6.12272 -2.17246  i
 6.12291 -2.17215  i
 6.1231 -2.17184  i
 6.12329 -2.17153  i
 6.12348 -2.17121  i
 6.12367 -2.1709  i
 6.12386 -2.17059  i
 6.12405 -2.17027  i
 6.12424 -2.16996  i
 6.12443 -2.16965  i
 6.12462 -2.16933  i
 6.12481 -2.16902  i
 6.125 -2.1687  i
 6.12519 -2.16839  i
 6.12538 -2.16807  i
 6.12557 -2.16776  i
 6.12576 -2.16744  i
 6.12595 -2.16713  i
 6.12614 -2.16681  i
 6.12633 -2.1665  i
 6.12652 -2.16618  i
 6.12671 -2.16586  i
 6.1269 -2.16555  i
 6.12709 -2.16523  i
 6.12728 -2.16491  i
 6.12747 -2.1646  i
 6.12766 -2.16428  i
 6.12785 -2.16396  i
 6.12804 -2.16364  i
 6.12823 -2.16333  i
 6.12842 -2.16301  i
 6.12861 -2.16269  i
 6.1288 -2.16237  i
 6.12899 -2.16205  i
 6.12918 -2.16173  i
 6.12937 -2.16141  i
 6.12956 -2.16109  i
 6.12975 -2.16077  i
 6.12994 -2.16045  i
 6.13013 -2.16013  i
 6.13032 -2.15981  i
 6.13051 -2.15949  i
 6.1307 -2.15917  i
 6.13089 -2.15885  i
 6.13108 -2.15853  i
 6.13127 -2.15821  i
 6.13146 -2.15788  i
 6.13165 -2.15756  i
 6.13184 -2.15724  i
 6.13203 -2.15692  i
 6.13222 -2.15659  i
 6.13241 -2.15627  i
 6.1326 -2.15595  i
 6.13279 -2.15562  i
 6.13298 -2.1553  i
 6.13317 -2.15498  i
 6.13336 -2.15465  i
 6.13355 -2.15433  i
 6.13374 -2.154  i
 6.13393 -2.15368  i
 6.13412 -2.15335  i
 6.13431 -2.15303  i
 6.1345 -2.1527  i
 6.13469 -2.15238  i
 6.13488 -2.15205  i
 6.13507 -2.15172  i
 6.13526 -2.1514  i
 6.13545 -2.15107  i
 6.13564 -2.15074  i
 6.13583 -2.15041  i
 6.13602 -2.15009  i
 6.13621 -2.14976  i
 6.1364 -2.14943  i
 6.13659 -2.1491  i
 6.13678 -2.14877  i
 6.13697 -2.14845  i
 6.13716 -2.14812  i
 6.13735 -2.14779  i
 6.13754 -2.14746  i
 6.13773 -2.14713  i
 6.13792 -2.1468  i
 6.13811 -2.14647  i
 6.1383 -2.14614  i
 6.13849 -2.14581  i
 6.13868 -2.14547  i
 6.13887 -2.14514  i
 6.13906 -2.14481  i
 6.13925 -2.14448  i
 6.13944 -2.14415  i
 6.13963 -2.14382  i
 6.13982 -2.14348  i
 6.14001 -2.14315  i
 6.1402 -2.14282  i
 6.14039 -2.14248  i
 6.14058 -2.14215  i
 6.14077 -2.14182  i
 6.14096 -2.14148  i
 6.14115 -2.14115  i
 6.14134 -2.14081  i
 6.14153 -2.14048  i
 6.14172 -2.14014  i
 6.14191 -2.13981  i
 6.1421 -2.13947  i
 6.14229 -2.13914  i
 6.14248 -2.1388  i
 6.14267 -2.13846  i
 6.14286 -2.13813  i
 6.14305 -2.13779  i
 6.14324 -2.13745  i
 6.14343 -2.13712  i
 6.14362 -2.13678  i
 6.14381 -2.13644  i
 6.144 -2.1361  i
 6.14419 -2.13576  i
 6.14438 -2.13543  i
 6.14457 -2.13509  i
 6.14476 -2.13475  i
 6.14495 -2.13441  i
 6.14514 -2.13407  i
 6.14533 -2.13373  i
 6.14552 -2.13339  i
 6.14571 -2.13305  i
 6.1459 -2.13271  i
 6.14609 -2.13237  i
 6.14628 -2.13202  i
 6.14647 -2.13168  i
 6.14666 -2.13134  i
 6.14685 -2.131  i
 6.14704 -2.13066  i
 6.14723 -2.13031  i
 6.14742 -2.12997  i
 6.14761 -2.12963  i
 6.1478 -2.12928  i
 6.14799 -2.12894  i
 6.14818 -2.1286  i
 6.14837 -2.12825  i
 6.14856 -2.12791  i
 6.14875 -2.12756  i
 6.14894 -2.12722  i
 6.14913 -2.12687  i
 6.14932 -2.12653  i
 6.14951 -2.12618  i
 6.1497 -2.12583  i
 6.14989 -2.12549  i
 6.15008 -2.12514  i
 6.15027 -2.12479  i
 6.15046 -2.12445  i
 6.15065 -2.1241  i
 6.15084 -2.12375  i
 6.15103 -2.1234  i
 6.15122 -2.12306  i
 6.15141 -2.12271  i
 6.1516 -2.12236  i
 6.15179 -2.12201  i
 6.15198 -2.12166  i
 6.15217 -2.12131  i
 6.15236 -2.12096  i
 6.15255 -2.12061  i
 6.15274 -2.12026  i
 6.15293 -2.11991  i
 6.15312 -2.11956  i
 6.15331 -2.1192  i
 6.1535 -2.11885  i
 6.15369 -2.1185  i
 6.15388 -2.11815  i
 6.15407 -2.1178  i
 6.15426 -2.11744  i
 6.15445 -2.11709  i
 6.15464 -2.11674  i
 6.15483 -2.11638  i
 6.15502 -2.11603  i
 6.15521 -2.11568  i
 6.1554 -2.11532  i
 6.15559 -2.11497  i
 6.15578 -2.11461  i
 6.15597 -2.11426  i
 6.15616 -2.1139  i
 6.15635 -2.11355  i
 6.15654 -2.11319  i
 6.15673 -2.11283  i
 6.15692 -2.11248  i
 6.15711 -2.11212  i
 6.1573 -2.11176  i
 6.15749 -2.11141  i
 6.15768 -2.11105  i
 6.15787 -2.11069  i
 6.15806 -2.11033  i
 6.15825 -2.10998  i
 6.15844 -2.10962  i
 6.15863 -2.10926  i
 6.15882 -2.1089  i
 6.15901 -2.10854  i
 6.1592 -2.10818  i
 6.15939 -2.10782  i
 6.15958 -2.10746  i
 6.15977 -2.1071  i
 6.15996 -2.10674  i
 6.16015 -2.10638  i
 6.16034 -2.10602  i
 6.16053 -2.10566  i
 6.16072 -2.1053  i
 6.16091 -2.10494  i
 6.1611 -2.10457  i
 6.16129 -2.10421  i
 6.16148 -2.10385  i
 6.16167 -2.10349  i
 6.16186 -2.10312  i
 6.16205 -2.10276  i
 6.16224 -2.1024  i
 6.16243 -2.10203  i
 6.16262 -2.10167  i
 6.16281 -2.10131  i
 6.163 -2.10094  i
 6.16319 -2.10058  i
 6.16338 -2.10021  i
 6.16357 -2.09985  i
 6.16376 -2.09948  i
 6.16395 -2.09912  i
 6.16414 -2.09875  i
 6.16433 -2.09838  i
 6.16452 -2.09802  i
 6.16471 -2.09765  i
 6.1649 -2.09728  i
 6.16509 -2.09692  i
 6.16528 -2.09655  i
 6.16547 -2.09618  i
 6.16566 -2.09581  i
 6.16585 -2.09545  i
 6.16604 -2.09508  i
 6.16623 -2.09471  i
 6.16642 -2.09434  i
 6.16661 -2.09397  i
 6.1668 -2.0936  i
 6.16699 -2.09323  i
 6.16718 -2.09286  i
 6.16737 -2.09249  i
 6.16756 -2.09212  i
 6.16775 -2.09175  i
 6.16794 -2.09138  i
 6.16813 -2.09101  i
 6.16832 -2.09064  i
 6.16851 -2.09027  i
 6.1687 -2.0899  i
 6.16889 -2.08953  i
 6.16908 -2.08916  i
 6.16927 -2.08878  i
 6.16946 -2.08841  i
 6.16965 -2.08804  i
 6.16984 -2.08767  i
 6.17003 -2.08729  i
 6.17022 -2.08692  i
 6.17041 -2.08655  i
 6.1706 -2.08617  i
 6.17079 -2.0858  i
 6.17098 -2.08542  i
 6.17117 -2.08505  i
 6.17136 -2.08467  i
 6.17155 -2.0843  i
 6.17174 -2.08392  i
 6.17193 -2.08355  i
 6.17212 -2.08317  i
 6.17231 -2.0828  i
 6.1725 -2.08242  i
 6.17269 -2.08205  i
 6.17288 -2.08167  i
 6.17307 -2.08129  i
 6.17326 -2.08092  i
 6.17345 -2.08054  i
 6.17364 -2.08016  i
 6.17383 -2.07978  i
 6.17402 -2.07941  i
 6.17421 -2.07903  i
 6.1744 -2.07865  i
 6.17459 -2.07827  i
 6.17478 -2.07789  i
 6.17497 -2.07752  i
 6.17516 -2.07714  i
 6.17535 -2.07676  i
 6.17554 -2.07638  i
 6.17573 -2.076  i
 6.17592 -2.07562  i
 6.17611 -2.07524  i
 6.1763 -2.07486  i
 6.17649 -2.07448  i
 6.17668 -2.0741  i
 6.17687 -2.07372  i
 6.17706 -2.07334  i
 6.17725 -2.07295  i
 6.17744 -2.07257  i
 6.17763 -2.07219  i
 6.17782 -2.07181  i
 6.17801 -2.07143  i
 6.1782 -2.07105  i
 6.17839 -2.07066  i
 6.17858 -2.07028  i
 6.17877 -2.0699  i
 6.17896 -2.06951  i
 6.17915 -2.06913  i
 6.17934 -2.06875  i
 6.17953 -2.06836  i
 6.17972 -2.06798  i
 6.17991 -2.0676  i
 6.1801 -2.06721  i
 6.18029 -2.06683  i
 6.18048 -2.06644  i
 6.18067 -2.06606  i
 6.18086 -2.06567  i
 6.18105 -2.06529  i
 6.18124 -2.0649  i
 6.18143 -2.06452  i
 6.18162 -2.06413  i
 6.18181 -2.06374  i
 6.182 -2.06336  i
 6.18219 -2.06297  i
 6.18238 -2.06258  i
 6.18257 -2.0622  i
 6.18276 -2.06181  i
 6.18295 -2.06142  i
 6.18314 -2.06104  i
 6.18333 -2.06065  i
 6.18352 -2.06026  i
 6.18371 -2.05987  i
 6.1839 -2.05948  i
 6.18409 -2.0591  i
 6.18428 -2.05871  i
 6.18447 -2.05832  i
 6.18466 -2.05793  i
 6.18485 -2.05754  i
 6.18504 -2.05715  i
 6.18523 -2.05676  i
 6.18542 -2.05637  i
